code,short_name,academic_year,issue
N31,翠中,113,"多項科目未編列預算數（預算數欄印破折號，已填 null）：收入面之教保費收入減項、延長照顧服務收入淨額、利息收入、其他收入；支出面之業務發展費、延長照顧服務支出、其他支出。其中業務發展費決算數 1,716,198 元完全未編列預算，為稽查可留意之處。"
N31,翠中,113,"支出執行率超過 100% 者：修繕購置費 123%（預算 117,600／決算 145,126）；另第16頁人事費明細中保險費 140%、勞退金提撥 102%。此為文件本身數字，非判讀疑義。"
N31,翠中,113,"其他收入與其他支出決算數完全相同（本期皆 1,886,564 元；前一年度亦皆為 1,319,484 元），疑為代收代付性質科目。本次提供之頁面僅至第 16 頁，未含附註三對「其他收入／其他支出」之明細，無法確認其內容，建議人工調閱後續頁面。"
N31,翠中,113,附註(六)「核定及實際招收總人數：分別為 84 名及 82 名」為分列陳述（非合併成單一數字），核定 84、實際 82。
N31,翠中,113,"資產面「業務發展準備金」1,970,216 與負債面「業務發展準備」1,970,216 金額一致，且第15頁附註(二)2 之準備變動表（期初 254,018＋本期提列 1,716,198＝期末 1,970,216）與「以專戶或定期存款提存之業務發展準備金餘額 1,970,216」三者完全相符，無資產／負債不符或與附註矛盾之情形。資遣費準備金／準備亦一致（皆 112,711）。"
N31,翠中,113,income_statement.lines 未收錄「收入」與「支出」兩列純段落標題（該兩列無任何金額），以避免全 null 之標題列被誤判為未編列預算之支出科目。
N31,翠中,113,頁面辨識與歸屬：13 頁（p04–p16）之頁尾均確認印為 N31-4 … N31-16，代號與檔名頁碼一致，並以 md5 核對私有工作目錄之複本與來源相同。作業開始時目錄僅有 p04–p11，數分鐘後才出現 p12–p16（來源頁面仍在產製中），最終以完整 13 頁進行抽取。表頭被紅色關防覆蓋，已以 max-of-RGB 通道分離後判讀。
N31,翠中,113,"自行驗算全部通過：流動資產合計、非流動資產合計、資產總計、流動負債合計、非流動負債合計、負債總額、餘絀總額、負債及餘絀總計＝資產總計、收入合計、支出合計、本期餘絀，以及各科目執行率四捨五入值。另以第8頁淨值變動表（累積餘絀 364,403／本期餘絀 402,885／合計 767,288）與第9頁現金流量表（期末現金 3,928,488、各項資產負債淨變動數）交叉驗證，全部一致。"
N32,板橋員工子女,111,本份為板橋員工子女非營利幼兒園開辦首年（111學年度）。附註一(四)『受託辦理期間：111年8月1日至115年7月31日』、淨值變動表『111年8月1日餘額』（累積餘絀與本期餘絀均印為$-）、附表七績效考評註1『該園係於111年8月1日開園』，三處交叉佐證一致。惟收支餘絀表期間表上印為完整之111.8.1~112.7.31（滿12個月），附表一『營運月數』欄亦印為12，並非部分月份，照抄表上實際印刷內容。
N32,板橋員工子女,111,資產負債表僅單一期間欄（112年7月31日），無比較欄，符合新設園慣例；累積餘絀欄位表上印為『-』，依規則填null，不填0。
N32,板橋員工子女,111,"資產負債表資產面（流動與非流動資產）未列『資遣費準備金』科目，僅負債面（非流動負債）列『資遣費準備』$89,760；附註三(二)1並揭露『資遣費準備金 112年7月31日 $-』（專戶餘額為零），顯示雖已提列資遣費準備負債，但尚未實際存入專戶。因資產面本表無此科目，severance_asset填null。"
N32,板橋員工子女,111,附註五(二)3揭露：本園前身為『新北市私立員工實驗幼兒園』，於111年8月1日轉型為新北市政府板橋員工子女非營利幼兒園，受託法人未變（仍為財團法人台北基督教女青年會），銀行帳戶沿用舊帳號名稱變更後繼續使用；因舊園未於111/8/1結清轉型前之賸餘款、資遣費專戶及部分待收付款項，致新舊園存款帳戶收支混用，直至111/12/13才將舊園賸餘款、資遣費專戶及相關帳務之銀行存款餘額，完全分割結清轉回受託法人。此為文件自陳之會計期間交接事項，僅陳述不推論。
N32,板橋員工子女,111,附註一未見『員工子女』招收對象特殊限制之敘述文字：(六)僅載明核定及實際招收總人數分別為166名及164名（非合併陳述），(七)3僅載明『其招生應依非營利幼兒園實施辦法第14條所定優先招收順序辦理』。
N32,板橋員工子女,111,附註二(五)業務發展準備金提列上限條文為『……報經直轄市、縣（市）主管機關同意後，至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之二十為業務發展準備金……』，含括號限定語且無『委託單位或』字樣；附註二(一)所得稅費用亦為『契約第一學年至第三學年內以實際支付時之金額覈實入帳，第四學年依權責發生制』。此二處判準文字均屬提示中所稱110版用語。惟同一附註二之(九)、(十)-7~11、(十一)等條文另使用『委託單位或直轄市、縣（市）主管機關』併列語法，可見同一份附註二內部各款措辭本就不完全統一，非(五)(一)版本判準之矛盾。
N32,板橋員工子女,112,"現金流量表（頁N32-9）『資遣費準備淨變動』112.8.1~113.7.31欄列為(89,760)，但依附註三.(二).1資遣費準備明細表（頁N32-14：期初$89,760→本期提列$91,742→期末$181,502）及資產負債表（資遣費準備由89,760增至181,502，增加91,742）、人事費明細表（頁N32-16/N32-24：資遣費決算數91,742），本期實際變動應為+91,742，而非現金流量表所列之(89,760)。(89,760)恰為『期初餘額』本身之負數，疑為公式誤引用期初餘額而非計算淨變動額。此為財報三處數字互不一致（現金流量表 vs. 附註 vs. 人事費明細），非本次判讀有誤——三個來源已交叉核對。附帶說明：現金流量表本期營業活動淨現金流出(236,534)與期初期末現金餘額（9,216,943→8,980,409）仍能兜攏，代表其他調整項目及總數本身內部算式一致，問題僅侷限於『資遣費準備淨變動』這一列的科目歸屬或計算方式，建議人工複核原始工作底稿。"
N32,板橋員工子女,112,"現金流量表投資活動之淨現金流入列為『-』，但非流動之業務發展準備金（資產面）本期由1,364,404增至3,997,374（增加2,632,970，與收支餘絀表『業務發展費』決算數2,632,970完全一致），以及購置財產（資產面）本期由178,945增至280,114（增加101,169，見附註三.(三).1），均未見對應之現金流出揭露。即：兩項準備/資產均係提列或轉列而非營運成本現金支付所致，看不到存入專戶或購置的現金流出軌跡，建議留意這類非現金提列是否確實已用專戶或定期存款方式儲存（依附註二(四)(七)之要求）。"
N32,板橋員工子女,112,本報告未使用獨立的『附註三』『附註五』標題（收支餘絀表附註欄仍以『三』『五』標示），實際內容併在『三、重要會計項目說明 (四)收支明細表 7.其他收入及其他支出』（頁19-20，對應附註三）與『五、關係人交易』（頁21-22，對應附註五）之下，與EXTRACTION_GUIDE.md提及之N01安溪110學年度變異結構相同。已依收支餘絀表的附註欄代號回查確認頁碼，非漏抄。
N32,板橋員工子女,112,"附註五揭露之行政管理費（$278,859）與收支餘絀表列示之行政管理費決算數（$278,859，執行率100%）及附註五揭露之年末應付受託法人款項（其他應付款 $278,859）三者完全相等，並非常見的『揭露數≠決算數』情形（EXTRACTION_GUIDE.md指出47份中僅2份如此）。屬於資訊揭露內部一致，非異常，僅記錄供比對用。"
N32,板橋員工子女,112,附註五(二)3揭露：本園係由新北市私立員工實驗幼兒園轉型而來，受託法人未變但銀行帳戶延續使用，轉型前（111/8/1前）之賸餘款、資遣費專戶及部分待收付款項與新園帳戶收支混用，直至111/12/13才完全分割結清轉回受託法人。此為報告自述之歷史沿革與帳務分離事件，非本次抽取判讀問題，記錄供後續分析（例如111學年度數字可能含轄未完全分離之期間）參考。
N32,板橋員工子女,112,"核定招收總人數（166）與實際招收總人數（163）為分別列示的兩個數字（非合併陳述），附表一另揭露全期核准招生人數1,992（=166×12月）、全期招生人數1,971、招收比率99%。"
N32,板橋員工子女,112,影像目錄原僅提供至p16（PDF共36頁），因附註三/五等必抽內容位於p16之後，已自來源PDF（data/raw/資料集/非營利園財報/112學年度/N32板橋員工子女_112學年度財務報告.pdf）以200dpi補render p17–p36至私有工作目錄，並以頁尾『N32-xx』核對頁碼與內容一致後使用；p04–p16沿用原提供影像。
N32,板橋員工子女,113,影像目錄只提供 p04–p16（頁尾 N32-4 ~ N32-16，逐頁確認）。附註在 N32-16 尚未結束——該頁停在附註三(四)收支明細表的支出第 1 項『人事費』，後續頁面（含其他收入／其他支出明細、附註四 累積餘絀、附註五 關係人交易）不在提供的影像範圍內。
N32,板橋員工子女,113,note_3：附註三『重要會計項目說明』確實存在且自 N32-14 頁末開始，但其(四)收支明細表中『其他收入』與『其他支出』的組成明細落在 p16 之後未提供的頁面，故 other_revenue_items／other_expense_items／recorded_gross／text 皆填 null（表示未能判讀，而非該報告沒有明細）。需人工補讀 p17 起各頁。
N32,板橋員工子女,113,"note_5：資產負債表『其他應付款 901,660』註記為附註五，收支餘絀表『行政管理費 292,332』註記為『二、五』，可確認本報告有附註五（關係人交易），但該頁不在提供的影像範圍內，全部欄位填 null，未以其他附註內容填充。"
